idx,emoji,category,codepoints
4380,👩🏾‍🦲,People & Body,1F469 1F3FE 200D 1F9B2
4381,🧔🏾‍♀️,People & Body,1F9D4 1F3FE 200D 2640 FE0F
4383,👱🏾‍♀️,People & Body,1F471 1F3FE 200D 2640 FE0F
4385,👩🏾‍🦱,People & Body,1F469 1F3FE 200D 1F9B1
4386,👩🏾‍🦰,People & Body,1F469 1F3FE 200D 1F9B0
4387,👩🏾‍🦳,People & Body,1F469 1F3FE 200D 1F9B3
4388,👩🏼,People & Body,1F469 1F3FC
4389,👩🏼‍🦲,People & Body,1F469 1F3FC 200D 1F9B2
4390,🧔🏼‍♀️,People & Body,1F9D4 1F3FC 200D 2640 FE0F
4392,👱🏼‍♀️,People & Body,1F471 1F3FC 200D 2640 FE0F
4394,👩🏼‍🦱,People & Body,1F469 1F3FC 200D 1F9B1
4395,👩🏼‍🦰,People & Body,1F469 1F3FC 200D 1F9B0
4396,👩🏼‍🦳,People & Body,1F469 1F3FC 200D 1F9B3
4397,👩🏽,People & Body,1F469 1F3FD
4398,👩🏽‍🦲,People & Body,1F469 1F3FD 200D 1F9B2
4399,🧔🏽‍♀️,People & Body,1F9D4 1F3FD 200D 2640 FE0F
4401,👱🏽‍♀️,People & Body,1F471 1F3FD 200D 2640 FE0F
4403,👩🏽‍🦱,People & Body,1F469 1F3FD 200D 1F9B1
4404,👩🏽‍🦰,People & Body,1F469 1F3FD 200D 1F9B0
4405,👩🏽‍🦳,People & Body,1F469 1F3FD 200D 1F9B3
4406,🚵‍♀️,People & Body,1F6B5 200D 2640 FE0F
4408,🚵🏿‍♀️,People & Body,1F6B5 1F3FF 200D 2640 FE0F
4410,🚵🏻‍♀️,People & Body,1F6B5 1F3FB 200D 2640 FE0F
4412,🚵🏾‍♀️,People & Body,1F6B5 1F3FE 200D 2640 FE0F
4414,🚵🏼‍♀️,People & Body,1F6B5 1F3FC 200D 2640 FE0F
4416,🚵🏽‍♀️,People & Body,1F6B5 1F3FD 200D 2640 FE0F
4418,👩🏿‍💼,People & Body,1F469 1F3FF 200D 1F4BC
4419,👩🏻‍💼,People & Body,1F469 1F3FB 200D 1F4BC
4420,👩🏾‍💼,People & Body,1F469 1F3FE 200D 1F4BC
4421,👩🏼‍💼,People & Body,1F469 1F3FC 200D 1F4BC
4422,👩🏽‍💼,People & Body,1F469 1F3FD 200D 1F4BC
4424,👩🏿‍✈️,People & Body,1F469 1F3FF 200D 2708 FE0F
4426,👩🏻‍✈️,People & Body,1F469 1F3FB 200D 2708 FE0F
4428,👩🏾‍✈️,People & Body,1F469 1F3FE 200D 2708 FE0F
4430,👩🏼‍✈️,People & Body,1F469 1F3FC 200D 2708 FE0F
4432,👩🏽‍✈️,People & Body,1F469 1F3FD 200D 2708 FE0F
4434,🤾‍♀️,People & Body,1F93E 200D 2640 FE0F
4436,🤾🏿‍♀️,People & Body,1F93E 1F3FF 200D 2640 FE0F
4438,🤾🏻‍♀️,People & Body,1F93E 1F3FB 200D 2640 FE0F
4440,🤾🏾‍♀️,People & Body,1F93E 1F3FE 200D 2640 FE0F
4442,🤾🏼‍♀️,People & Body,1F93E 1F3FC 200D 2640 FE0F
4444,🤾🏽‍♀️,People & Body,1F93E 1F3FD 200D 2640 FE0F
4446,🤽‍♀️,People & Body,1F93D 200D 2640 FE0F
4448,🤽🏿‍♀️,People & Body,1F93D 1F3FF 200D 2640 FE0F
4450,🤽🏻‍♀️,People & Body,1F93D 1F3FB 200D 2640 FE0F
4452,🤽🏾‍♀️,People & Body,1F93D 1F3FE 200D 2640 FE0F
4454,🤽🏼‍♀️,People & Body,1F93D 1F3FC 200D 2640 FE0F
4456,🤽🏽‍♀️,People & Body,1F93D 1F3FD 200D 2640 FE0F
4458,👮‍♀️,People & Body,1F46E 200D 2640 FE0F
4460,👮🏿‍♀️,People & Body,1F46E 1F3FF 200D 2640 FE0F
4462,👮🏻‍♀️,People & Body,1F46E 1F3FB 200D 2640 FE0F
4464,👮🏾‍♀️,People & Body,1F46E 1F3FE 200D 2640 FE0F
4466,👮🏼‍♀️,People & Body,1F46E 1F3FC 200D 2640 FE0F
4468,👮🏽‍♀️,People & Body,1F46E 1F3FD 200D 2640 FE0F
4470,🙎‍♀️,People & Body,1F64E 200D 2640 FE0F
4472,🙎🏿‍♀️,People & Body,1F64E 1F3FF 200D 2640 FE0F
4474,🙎🏻‍♀️,People & Body,1F64E 1F3FB 200D 2640 FE0F
4476,🙎🏾‍♀️,People & Body,1F64E 1F3FE 200D 2640 FE0F
4478,🙎🏼‍♀️,People & Body,1F64E 1F3FC 200D 2640 FE0F
4480,🙎🏽‍♀️,People & Body,1F64E 1F3FD 200D 2640 FE0F
4483,🙋🏿‍♀️,People & Body,1F64B 1F3FF 200D 2640 FE0F
4485,🙋🏻‍♀️,People & Body,1F64B 1F3FB 200D 2640 FE0F
4487,🙋🏾‍♀️,People & Body,1F64B 1F3FE 200D 2640 FE0F
4489,🙋🏼‍♀️,People & Body,1F64B 1F3FC 200D 2640 FE0F
4491,🙋🏽‍♀️,People & Body,1F64B 1F3FD 200D 2640 FE0F
4493,👩‍🦰,People & Body,1F469 200D 1F9B0
4494,🚣‍♀️,People & Body,1F6A3 200D 2640 FE0F
4496,🚣🏿‍♀️,People & Body,1F6A3 1F3FF 200D 2640 FE0F
4498,🚣🏻‍♀️,People & Body,1F6A3 1F3FB 200D 2640 FE0F
4500,🚣🏾‍♀️,People & Body,1F6A3 1F3FE 200D 2640 FE0F
4502,🚣🏼‍♀️,People & Body,1F6A3 1F3FC 200D 2640 FE0F
4504,🚣🏽‍♀️,People & Body,1F6A3 1F3FD 200D 2640 FE0F
4506,🏃‍♀️,People & Body,1F3C3 200D 2640 FE0F
4508,🏃🏿‍♀️,People & Body,1F3C3 1F3FF 200D 2640 FE0F
4510,🏃🏻‍♀️,People & Body,1F3C3 1F3FB 200D 2640 FE0F
4512,🏃🏾‍♀️,People & Body,1F3C3 1F3FE 200D 2640 FE0F
4514,🏃🏼‍♀️,People & Body,1F3C3 1F3FC 200D 2640 FE0F
4516,🏃🏽‍♀️,People & Body,1F3C3 1F3FD 200D 2640 FE0F
4518,👩🏿‍🔬,People & Body,1F469 1F3FF 200D 1F52C
4519,👩🏻‍🔬,People & Body,1F469 1F3FB 200D 1F52C
4520,👩🏾‍🔬,People & Body,1F469 1F3FE 200D 1F52C
4521,👩🏼‍🔬,People & Body,1F469 1F3FC 200D 1F52C
4522,👩🏽‍🔬,People & Body,1F469 1F3FD 200D 1F52C
4524,🤷🏿‍♀️,People & Body,1F937 1F3FF 200D 2640 FE0F
4526,🤷🏻‍♀️,People & Body,1F937 1F3FB 200D 2640 FE0F
4528,🤷🏾‍♀️,People & Body,1F937 1F3FE 200D 2640 FE0F
4530,🤷🏼‍♀️,People & Body,1F937 1F3FC 200D 2640 FE0F
4532,🤷🏽‍♀️,People & Body,1F937 1F3FD 200D 2640 FE0F
4534,👩🏿‍🎤,People & Body,1F469 1F3FF 200D 1F3A4
4535,👩🏻‍🎤,People & Body,1F469 1F3FB 200D 1F3A4
4536,👩🏾‍🎤,People & Body,1F469 1F3FE 200D 1F3A4
4537,👩🏼‍🎤,People & Body,1F469 1F3FC 200D 1F3A4
4538,👩🏽‍🎤,People & Body,1F469 1F3FD 200D 1F3A4
4539,🧍‍♀️,People & Body,1F9CD 200D 2640 FE0F
4541,🧍🏿‍♀️,People & Body,1F9CD 1F3FF 200D 2640 FE0F
4543,🧍🏻‍♀️,People & Body,1F9CD 1F3FB 200D 2640 FE0F
4545,🧍🏾‍♀️,People & Body,1F9CD 1F3FE 200D 2640 FE0F
4547,🧍🏼‍♀️,People & Body,1F9CD 1F3FC 200D 2640 FE0F
4549,🧍🏽‍♀️,People & Body,1F9CD 1F3FD 200D 2640 FE0F
4551,👩🏿‍🎓,People & Body,1F469 1F3FF 200D 1F393
4552,👩🏻‍🎓,People & Body,1F469 1F3FB 200D 1F393
4553,👩🏾‍🎓,People & Body,1F469 1F3FE 200D 1F393
4554,👩🏼‍🎓,People & Body,1F469 1F3FC 200D 1F393
4555,👩🏽‍🎓,People & Body,1F469 1F3FD 200D 1F393
4556,🦸‍♀️,People & Body,1F9B8 200D 2640 FE0F
4558,🦸🏿‍♀️,People & Body,1F9B8 1F3FF 200D 2640 FE0F
4560,🦸🏻‍♀️,People & Body,1F9B8 1F3FB 200D 2640 FE0F
4562,🦸🏾‍♀️,People & Body,1F9B8 1F3FE 200D 2640 FE0F
4564,🦸🏼‍♀️,People & Body,1F9B8 1F3FC 200D 2640 FE0F
4566,🦸🏽‍♀️,People & Body,1F9B8 1F3FD 200D 2640 FE0F
4568,🦹‍♀️,People & Body,1F9B9 200D 2640 FE0F
4570,🦹🏿‍♀️,People & Body,1F9B9 1F3FF 200D 2640 FE0F
4572,🦹🏻‍♀️,People & Body,1F9B9 1F3FB 200D 2640 FE0F
4574,🦹🏾‍♀️,People & Body,1F9B9 1F3FE 200D 2640 FE0F
4576,🦹🏼‍♀️,People & Body,1F9B9 1F3FC 200D 2640 FE0F
4578,🦹🏽‍♀️,People & Body,1F9B9 1F3FD 200D 2640 FE0F
4580,🏄‍♀️,People & Body,1F3C4 200D 2640 FE0F
4582,🏄🏿‍♀️,People & Body,1F3C4 1F3FF 200D 2640 FE0F
4584,🏄🏻‍♀️,People & Body,1F3C4 1F3FB 200D 2640 FE0F
4586,🏄🏾‍♀️,People & Body,1F3C4 1F3FE 200D 2640 FE0F
4588,🏄🏼‍♀️,People & Body,1F3C4 1F3FC 200D 2640 FE0F
4590,🏄🏽‍♀️,People & Body,1F3C4 1F3FD 200D 2640 FE0F
4592,🏊‍♀️,People & Body,1F3CA 200D 2640 FE0F
4594,🏊🏿‍♀️,People & Body,1F3CA 1F3FF 200D 2640 FE0F
4596,🏊🏻‍♀️,People & Body,1F3CA 1F3FB 200D 2640 FE0F
4598,🏊🏾‍♀️,People & Body,1F3CA 1F3FE 200D 2640 FE0F
4600,🏊🏼‍♀️,People & Body,1F3CA 1F3FC 200D 2640 FE0F
4602,🏊🏽‍♀️,People & Body,1F3CA 1F3FD 200D 2640 FE0F
4604,👩🏿‍🏫,People & Body,1F469 1F3FF 200D 1F3EB
4605,👩🏻‍🏫,People & Body,1F469 1F3FB 200D 1F3EB
4606,👩🏾‍🏫,People & Body,1F469 1F3FE 200D 1F3EB
4607,👩🏼‍🏫,People & Body,1F469 1F3FC 200D 1F3EB
4608,👩🏽‍🏫,People & Body,1F469 1F3FD 200D 1F3EB
4609,👩🏿‍💻,People & Body,1F469 1F3FF 200D 1F4BB
4610,👩🏻‍💻,People & Body,1F469 1F3FB 200D 1F4BB
4611,👩🏾‍💻,People & Body,1F469 1F3FE 200D 1F4BB
4612,👩🏼‍💻,People & Body,1F469 1F3FC 200D 1F4BB
4613,👩🏽‍💻,People & Body,1F469 1F3FD 200D 1F4BB
4614,💁‍♀️,People & Body,1F481 200D 2640 FE0F
4616,💁🏿‍♀️,People & Body,1F481 1F3FF 200D 2640 FE0F
4618,💁🏻‍♀️,People & Body,1F481 1F3FB 200D 2640 FE0F
4620,💁🏾‍♀️,People & Body,1F481 1F3FE 200D 2640 FE0F
4622,💁🏼‍♀️,People & Body,1F481 1F3FC 200D 2640 FE0F
4624,💁🏽‍♀️,People & Body,1F481 1F3FD 200D 2640 FE0F
4626,🧛‍♀️,People & Body,1F9DB 200D 2640 FE0F
4628,🧛🏿‍♀️,People & Body,1F9DB 1F3FF 200D 2640 FE0F
4630,🧛🏻‍♀️,People & Body,1F9DB 1F3FB 200D 2640 FE0F
4632,🧛🏾‍♀️,People & Body,1F9DB 1F3FE 200D 2640 FE0F
4634,🧛🏼‍♀️,People & Body,1F9DB 1F3FC 200D 2640 FE0F
4636,🧛🏽‍♀️,People & Body,1F9DB 1F3FD 200D 2640 FE0F
4638,🚶‍♀️,People & Body,1F6B6 200D 2640 FE0F
4640,🚶🏿‍♀️,People & Body,1F6B6 1F3FF 200D 2640 FE0F
4642,🚶🏻‍♀️,People & Body,1F6B6 1F3FB 200D 2640 FE0F
4644,🚶🏾‍♀️,People & Body,1F6B6 1F3FE 200D 2640 FE0F
4646,🚶🏼‍♀️,People & Body,1F6B6 1F3FC 200D 2640 FE0F
4648,🚶🏽‍♀️,People & Body,1F6B6 1F3FD 200D 2640 FE0F
4650,👳‍♀️,People & Body,1F473 200D 2640 FE0F
4652,👳🏿‍♀️,People & Body,1F473 1F3FF 200D 2640 FE0F
4654,👳🏻‍♀️,People & Body,1F473 1F3FB 200D 2640 FE0F
4656,👳🏾‍♀️,People & Body,1F473 1F3FE 200D 2640 FE0F
4658,👳🏼‍♀️,People & Body,1F473 1F3FC 200D 2640 FE0F
4660,👳🏽‍♀️,People & Body,1F473 1F3FD 200D 2640 FE0F
4662,👩‍🦳,People & Body,1F469 200D 1F9B3
4663,🧕🏿,People & Body,1F9D5 1F3FF
4664,🧕🏻,People & Body,1F9D5 1F3FB
4665,🧕🏾,People & Body,1F9D5 1F3FE
4666,🧕🏼,People & Body,1F9D5 1F3FC
4667,🧕🏽,People & Body,1F9D5 1F3FD
4668,👰‍♀️,People & Body,1F470 200D 2640 FE0F
4670,👰🏿‍♀️,People & Body,1F470 1F3FF 200D 2640 FE0F
4672,👰🏻‍♀️,People & Body,1F470 1F3FB 200D 2640 FE0F
4674,👰🏾‍♀️,People & Body,1F470 1F3FE 200D 2640 FE0F
4676,👰🏼‍♀️,People & Body,1F470 1F3FC 200D 2640 FE0F
4678,👰🏽‍♀️,People & Body,1F470 1F3FD 200D 2640 FE0F
4680,👩‍🦯,People & Body,1F469 200D 1F9AF
4681,👩🏿‍🦯,People & Body,1F469 1F3FF 200D 1F9AF
4682,👩🏻‍🦯,People & Body,1F469 1F3FB 200D 1F9AF
4683,👩🏾‍🦯,People & Body,1F469 1F3FE 200D 1F9AF
4684,👩🏼‍🦯,People & Body,1F469 1F3FC 200D 1F9AF
4685,👩🏽‍🦯,People & Body,1F469 1F3FD 200D 1F9AF
4686,🧟‍♀️,People & Body,1F9DF 200D 2640 FE0F
4688,👢,Objects,1F462
4689,👚,Objects,1F45A
4690,👒,Objects,1F452
4691,👡,Objects,1F461
4692,👭,People & Body,1F46D
4693,👭🏿,People & Body,1F46D 1F3FF
4694,👩🏿‍🤝‍👩🏻,People & Body,1F469 1F3FF 200D 1F91D 200D 1F469 1F3FB
4695,👩🏿‍🤝‍👩🏾,People & Body,1F469 1F3FF 200D 1F91D 200D 1F469 1F3FE
4696,👩🏿‍🤝‍👩🏼,People & Body,1F469 1F3FF 200D 1F91D 200D 1F469 1F3FC
4697,👩🏿‍🤝‍👩🏽,People & Body,1F469 1F3FF 200D 1F91D 200D 1F469 1F3FD
4698,👭🏻,People & Body,1F46D 1F3FB
4699,👩🏻‍🤝‍👩🏿,People & Body,1F469 1F3FB 200D 1F91D 200D 1F469 1F3FF
4700,👩🏻‍🤝‍👩🏾,People & Body,1F469 1F3FB 200D 1F91D 200D 1F469 1F3FE
4701,👩🏻‍🤝‍👩🏼,People & Body,1F469 1F3FB 200D 1F91D 200D 1F469 1F3FC
4702,👩🏻‍🤝‍👩🏽,People & Body,1F469 1F3FB 200D 1F91D 200D 1F469 1F3FD
4703,👭🏾,People & Body,1F46D 1F3FE
4704,👩🏾‍🤝‍👩🏿,People & Body,1F469 1F3FE 200D 1F91D 200D 1F469 1F3FF
4705,👩🏾‍🤝‍👩🏻,People & Body,1F469 1F3FE 200D 1F91D 200D 1F469 1F3FB
4706,👩🏾‍🤝‍👩🏼,People & Body,1F469 1F3FE 200D 1F91D 200D 1F469 1F3FC
4707,👩🏾‍🤝‍👩🏽,People & Body,1F469 1F3FE 200D 1F91D 200D 1F469 1F3FD
4708,👭🏼,People & Body,1F46D 1F3FC
4709,👩🏼‍🤝‍👩🏿,People & Body,1F469 1F3FC 200D 1F91D 200D 1F469 1F3FF
4710,👩🏼‍🤝‍👩🏻,People & Body,1F469 1F3FC 200D 1F91D 200D 1F469 1F3FB
4711,👩🏼‍🤝‍👩🏾,People & Body,1F469 1F3FC 200D 1F91D 200D 1F469 1F3FE
4712,👩🏼‍🤝‍👩🏽,People & Body,1F469 1F3FC 200D 1F91D 200D 1F469 1F3FD
4713,👭🏽,People & Body,1F46D 1F3FD
4714,👩🏽‍🤝‍👩🏿,People & Body,1F469 1F3FD 200D 1F91D 200D 1F469 1F3FF
4715,👩🏽‍🤝‍👩🏻,People & Body,1F469 1F3FD 200D 1F91D 200D 1F469 1F3FB
4716,👩🏽‍🤝‍👩🏾,People & Body,1F469 1F3FD 200D 1F91D 200D 1F469 1F3FE
4717,👩🏽‍🤝‍👩🏼,People & Body,1F469 1F3FD 200D 1F91D 200D 1F469 1F3FC
4718,👯‍♀️,People & Body,1F46F 200D 2640 FE0F
4720,🤼‍♀️,People & Body,1F93C 200D 2640 FE0F
4722,🚺,Symbols,1F6BA
4723,🗺,Travel & Places,1F5FA
4724,✍,People & Body,270D
4725,✍🏿,People & Body,270D 1F3FF
4726,✍🏻,People & Body,270D 1F3FB
4727,✍🏾,People & Body,270D 1F3FE
4728,✍🏼,People & Body,270D 1F3FC
4729,✍🏽,People & Body,270D 1F3FD
4730,🩻,Objects,1FA7B
4731,🟡,Symbols,1F7E1
4732,💛,Smileys & Emotion,1F49B
4733,🟨,Symbols,1F7E8
4735,☯,Symbols,262F
